0 44
4.53515e-05 44.0015
9.07029e-05 44.0029
0.000136054 44.0044
0.000181406 44.0058
0.000226757 44.0073
0.000272109 44.0087
0.00031746 44.0102
0.000362812 44.0116
0.000408163 44.0131
0.000453515 44.0145
0.000498866 44.016
0.000544218 44.0174
0.000589569 44.0189
0.000634921 44.0203
0.000680272 44.0218
0.000725624 44.0232
0.000770975 44.0247
0.000816327 44.0261
0.000861678 44.0276
0.000907029 44.0291
0.000952381 44.0305
0.000997732 44.032
0.00104308 44.0334
0.00108844 44.0349
0.00113379 44.0363
0.00117914 44.0378
0.00122449 44.0392
0.00126984 44.0407
0.00131519 44.0421
0.00136054 44.0436
0.0014059 44.0451
0.00145125 44.0465
0.0014966 44.048
0.00154195 44.0494
0.0015873 44.0509
0.00163265 44.0523
0.001678 44.0538
0.00172336 44.0552
0.00176871 44.0567
0.00181406 44.0582
0.00185941 44.0596
0.00190476 44.0611
0.00195011 44.0625
0.00199546 44.064
0.00204082 44.0654
0.00208617 44.0669
0.00213152 44.0684
0.00217687 44.0698
0.00222222 44.0713
0.00226757 44.0727
0.00231293 44.0742
0.00235828 44.0757
0.00240363 44.0771
0.00244898 44.0786
0.00249433 44.08
0.00253968 44.0815
0.00258503 44.0829
0.00263039 44.0844
0.00267574 44.0859
0.00272109 44.0873
0.00276644 44.0888
0.00281179 44.0902
0.00285714 44.0917
0.00290249 44.0932
0.00294785 44.0946
0.0029932 44.0961
0.00303855 44.0975
0.0030839 44.099
0.00312925 44.1005
0.0031746 44.1019
0.00321995 44.1034
0.00326531 44.1049
0.00331066 44.1063
0.00335601 44.1078
0.00340136 44.1092
0.00344671 44.1107
0.00349206 44.1122
0.00353741 44.1136
0.00358277 44.1151
0.00362812 44.1165
0.00367347 44.118
0.00371882 44.1195
0.00376417 44.1209
0.00380952 44.1224
0.00385488 44.1239
0.00390023 44.1253
0.00394558 44.1268
0.00399093 44.1283
0.00403628 44.1297
0.00408163 44.1312
0.00412698 44.1326
0.00417234 44.1341
0.00421769 44.1356
0.00426304 44.137
0.00430839 44.1385
0.00435374 44.14
0.00439909 44.1414
0.00444444 44.1429
0.0044898 44.1444
0.00453515 44.1458
0.0045805 44.1473
0.00462585 44.1488
0.0046712 44.1502
0.00471655 44.1517
0.0047619 44.1532
0.00480726 44.1546
0.00485261 44.1561
0.00489796 44.1576
0.00494331 44.159
0.00498866 44.1605
0.00503401 44.162
0.00507937 44.1634
0.00512472 44.1649
0.00517007 44.1664
0.00521542 44.1678
0.00526077 44.1693
0.00530612 44.1708
0.00535147 44.1722
0.00539683 44.1737
0.00544218 44.1752
0.00548753 44.1766
0.00553288 44.1781
0.00557823 44.1796
0.00562358 44.181
0.00566893 44.1825
0.00571429 44.184
0.00575964 44.1854
0.00580499 44.1869
0.00585034 44.1884
0.00589569 44.1898
0.00594104 44.1913
0.00598639 44.1928
0.00603175 44.1943
0.0060771 44.1957
0.00612245 44.1972
0.0061678 44.1987
0.00621315 44.2001
0.0062585 44.2016
0.00630385 44.2031
0.00634921 44.2045
0.00639456 44.206
0.00643991 44.2075
0.00648526 44.209
0.00653061 44.2104
0.00657596 44.2119
0.00662132 44.2134
0.00666667 44.2148
0.00671202 44.2163
0.00675737 44.2178
0.00680272 44.2193
0.00684807 44.2207
0.00689342 44.2222
0.00693878 44.2237
0.00698413 44.2252
0.00702948 44.2266
0.00707483 44.2281
0.00712018 44.2296
0.00716553 44.231
0.00721088 44.2325
0.00725624 44.234
0.00730159 44.2355
0.00734694 44.2369
0.00739229 44.2384
0.00743764 44.2399
0.00748299 44.2414
0.00752834 44.2428
0.0075737 44.2443
0.00761905 44.2458
0.0076644 44.2473
0.00770975 44.2487
0.0077551 44.2502
0.00780045 44.2517
0.0078458 44.2532
0.00789116 44.2546
0.00793651 44.2561
0.00798186 44.2576
0.00802721 44.2591
0.00807256 44.2605
0.00811791 44.262
0.00816327 44.2635
0.00820862 44.265
0.00825397 44.2665
0.00829932 44.2679
0.00834467 44.2694
0.00839002 44.2709
0.00843537 44.2724
0.00848073 44.2738
0.00852608 44.2753
0.00857143 44.2768
0.00861678 44.2783
0.00866213 44.2797
0.00870748 44.2812
0.00875283 44.2827
0.00879819 44.2842
0.00884354 44.2857
0.00888889 44.2871
0.00893424 44.2886
0.00897959 44.2901
0.00902494 44.2916
0.00907029 44.2931
0.00911565 44.2945
0.009161 44.296
0.00920635 44.2975
0.0092517 44.299
0.00929705 44.3005
0.0093424 44.3019
0.00938776 44.3034
0.00943311 44.3049
0.00947846 44.3064
0.00952381 44.3079
0.00956916 44.3093
0.00961451 44.3108
0.00965986 44.3123
0.00970522 44.3138
0.00975057 44.3153
0.00979592 44.3167
0.00984127 44.3182
0.00988662 44.3197
0.00993197 44.3212
0.00997732 44.3227
0.0100227 44.3242
0.010068 44.3256
0.0101134 44.3271
0.0101587 44.3286
0.0102041 44.3301
0.0102494 44.3316
0.0102948 44.3331
0.0103401 44.3345
0.0103855 44.336
0.0104308 44.3375
0.0104762 44.339
0.0105215 44.3405
0.0105669 44.342
0.0106122 44.3434
0.0106576 44.3449
0.0107029 44.3464
0.0107483 44.3479
0.0107937 44.3494
0.010839 44.3509
0.0108844 44.3523
0.0109297 44.3538
0.0109751 44.3553
0.0110204 44.3568
0.0110658 44.3583
0.0111111 44.3598
0.0111565 44.3613
0.0112018 44.3627
0.0112472 44.3642
0.0112925 44.3657
0.0113379 44.3672
0.0113832 44.3687
0.0114286 44.3702
0.0114739 44.3717
0.0115193 44.3732
0.0115646 44.3746
0.01161 44.3761
0.0116553 44.3776
0.0117007 44.3791
0.011746 44.3806
0.0117914 44.3821
0.0118367 44.3836
0.0118821 44.3851
0.0119274 44.3865
0.0119728 44.388
0.0120181 44.3895
0.0120635 44.391
0.0121088 44.3925
0.0121542 44.394
0.0121995 44.3955
0.0122449 44.397
0.0122902 44.3985
0.0123356 44.3999
0.012381 44.4014
0.0124263 44.4029
0.0124717 44.4044
0.012517 44.4059
0.0125624 44.4074
0.0126077 44.4089
0.0126531 44.4104
0.0126984 44.4119
0.0127438 44.4134
0.0127891 44.4148
0.0128345 44.4163
0.0128798 44.4178
0.0129252 44.4193
0.0129705 44.4208
0.0130159 44.4223
0.0130612 44.4238
0.0131066 44.4253
0.0131519 44.4268
0.0131973 44.4283
0.0132426 44.4298
0.013288 44.4313
0.0133333 44.4327
0.0133787 44.4342
0.013424 44.4357
0.0134694 44.4372
0.0135147 44.4387
0.0135601 44.4402
0.0136054 44.4417
0.0136508 44.4432
0.0136961 44.4447
0.0137415 44.4462
0.0137868 44.4477
0.0138322 44.4492
0.0138776 44.4507
0.0139229 44.4522
0.0139683 44.4537
0.0140136 44.4552
0.014059 44.4567
0.0141043 44.4581
0.0141497 44.4596
0.014195 44.4611
0.0142404 44.4626
0.0142857 44.4641
0.0143311 44.4656
0.0143764 44.4671
0.0144218 44.4686
0.0144671 44.4701
0.0145125 44.4716
0.0145578 44.4731
0.0146032 44.4746
0.0146485 44.4761
0.0146939 44.4776
0.0147392 44.4791
0.0147846 44.4806
0.0148299 44.4821
0.0148753 44.4836
0.0149206 44.4851
0.014966 44.4866
0.0150113 44.4881
0.0150567 44.4896
0.015102 44.4911
0.0151474 44.4926
0.0151927 44.4941
0.0152381 44.4956
0.0152834 44.4971
0.0153288 44.4986
0.0153741 44.5001
0.0154195 44.5016
0.0154649 44.5031
0.0155102 44.5046
0.0155556 44.5061
0.0156009 44.5076
0.0156463 44.5091
0.0156916 44.5106
0.015737 44.5121
0.0157823 44.5136
0.0158277 44.5151
0.015873 44.5166
0.0159184 44.5181
0.0159637 44.5196
0.0160091 44.5211
0.0160544 44.5226
0.0160998 44.5241
0.0161451 44.5256
0.0161905 44.5271
0.0162358 44.5286
0.0162812 44.5301
0.0163265 44.5316
0.0163719 44.5331
0.0164172 44.5346
0.0164626 44.5361
0.0165079 44.5376
0.0165533 44.5391
0.0165986 44.5406
0.016644 44.5421
0.0166893 44.5436
0.0167347 44.5451
0.01678 44.5466
0.0168254 44.5481
0.0168707 44.5496
0.0169161 44.5511
0.0169615 44.5526
0.0170068 44.5541
0.0170522 44.5556
0.0170975 44.5571
0.0171429 44.5586
0.0171882 44.5601
0.0172336 44.5617
0.0172789 44.5632
0.0173243 44.5647
0.0173696 44.5662
0.017415 44.5677
0.0174603 44.5692
0.0175057 44.5707
0.017551 44.5722
0.0175964 44.5737
0.0176417 44.5752
0.0176871 44.5767
0.0177324 44.5782
0.0177778 44.5797
0.0178231 44.5812
0.0178685 44.5827
0.0179138 44.5842
0.0179592 44.5858
0.0180045 44.5873
0.0180499 44.5888
0.0180952 44.5903
0.0181406 44.5918
0.0181859 44.5933
0.0182313 44.5948
0.0182766 44.5963
0.018322 44.5978
0.0183673 44.5993
0.0184127 44.6008
0.018458 44.6023
0.0185034 44.6039
0.0185488 44.6054
0.0185941 44.6069
0.0186395 44.6084
0.0186848 44.6099
0.0187302 44.6114
0.0187755 44.6129
0.0188209 44.6144
0.0188662 44.6159
0.0189116 44.6174
0.0189569 44.6189
0.0190023 44.6205
0.0190476 44.622
0.019093 44.6235
0.0191383 44.625
0.0191837 44.6265
0.019229 44.628
0.0192744 44.6295
0.0193197 44.631
0.0193651 44.6326
0.0194104 44.6341
0.0194558 44.6356
0.0195011 44.6371
0.0195465 44.6386
0.0195918 44.6401
0.0196372 44.6416
0.0196825 44.6431
0.0197279 44.6446
0.0197732 44.6462
0.0198186 44.6477
0.0198639 44.6492
0.0199093 44.6507
0.0199546 44.6522
0.02 44.6537
0.0200454 44.6552
0.0200907 44.6568
0.0201361 44.6583
0.0201814 44.6598
0.0202268 44.6613
0.0202721 44.6628
0.0203175 44.6643
0.0203628 44.6658
0.0204082 44.6674
0.0204535 44.6689
0.0204989 44.6704
0.0205442 44.6719
0.0205896 44.6734
0.0206349 44.6749
0.0206803 44.6765
0.0207256 44.678
0.020771 44.6795
0.0208163 44.681
0.0208617 44.6825
0.020907 44.684
0.0209524 44.6856
0.0209977 44.6871
0.0210431 44.6886
0.0210884 44.6901
0.0211338 44.6916
0.0211791 44.6931
0.0212245 44.6947
0.0212698 44.6962
0.0213152 44.6977
0.0213605 44.6992
0.0214059 44.7007
0.0214512 44.7022
0.0214966 44.7038
0.021542 44.7053
0.0215873 44.7068
0.0216327 44.7083
0.021678 44.7098
0.0217234 44.7114
0.0217687 44.7129
0.0218141 44.7144
0.0218594 44.7159
0.0219048 44.7174
0.0219501 44.719
0.0219955 44.7205
0.0220408 44.722
0.0220862 44.7235
0.0221315 44.725
0.0221769 44.7266
0.0222222 44.7281
0.0222676 44.7296
0.0223129 44.7311
0.0223583 44.7326
0.0224036 44.7342
0.022449 44.7357
0.0224943 44.7372
0.0225397 44.7387
0.022585 44.7403
0.0226304 44.7418
0.0226757 44.7433
0.0227211 44.7448
0.0227664 44.7463
0.0228118 44.7479
0.0228571 44.7494
0.0229025 44.7509
0.0229478 44.7524
0.0229932 44.754
0.0230385 44.7555
0.0230839 44.757
0.0231293 44.7585
0.0231746 44.76
0.02322 44.7616
0.0232653 44.7631
0.0233107 44.7646
0.023356 44.7661
0.0234014 44.7677
0.0234467 44.7692
0.0234921 44.7707
0.0235374 44.7722
0.0235828 44.7738
0.0236281 44.7753
0.0236735 44.7768
0.0237188 44.7783
0.0237642 44.7799
0.0238095 44.7814
0.0238549 44.7829
0.0239002 44.7844
0.0239456 44.786
0.0239909 44.7875
0.0240363 44.789
0.0240816 44.7906
0.024127 44.7921
0.0241723 44.7936
0.0242177 44.7951
0.024263 44.7967
0.0243084 44.7982
0.0243537 44.7997
0.0243991 44.8012
0.0244444 44.8028
0.0244898 44.8043
0.0245351 44.8058
0.0245805 44.8074
0.0246259 44.8089
0.0246712 44.8104
0.0247166 44.8119
0.0247619 44.8135
0.0248073 44.815
0.0248526 44.8165
0.024898 44.8181
0.0249433 44.8196
0.0249887 44.8211
0.025034 44.8227
0.0250794 44.8242
0.0251247 44.8257
0.0251701 44.8272
0.0252154 44.8288
0.0252608 44.8303
0.0253061 44.8318
0.0253515 44.8334
0.0253968 44.8349
0.0254422 44.8364
0.0254875 44.838
0.0255329 44.8395
0.0255782 44.841
0.0256236 44.8426
0.0256689 44.8441
0.0257143 44.8456
0.0257596 44.8471
0.025805 44.8487
0.0258503 44.8502
